name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Washington,DC,USA",2021-09-01,28.7,19.9,24.9,31.8,19.9,25.4,21.9,83.7,29.85,100,37.5,rain,0.0,0.0,64.8,38.9,215.7,1003.9,93.1,14.9,21.5,1.7,1,,2021-09-01T06:37:15,2021-09-01T19:38:08,0.83,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2021-09-02,26.1,17.1,21.7,26.1,17.1,21.7,11.5,54.6,2.536,100,4.17,rain,0.0,0.0,51.8,26.9,335.7,1012.5,25.7,16.0,70.9,6.1,9,,2021-09-02T06:38:09,2021-09-02T19:36:36,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2021-09-03,26.0,14.7,20.7,26.0,14.7,20.7,11.6,57.5,0.0,0,0.0,,0.0,0.0,24.8,16.0,339.5,1018.4,19.1,15.6,73.6,6.4,8,,2021-09-03T06:39:02,2021-09-03T19:35:04,0.89,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2021-09-04,26.6,16.8,21.3,26.6,16.8,21.3,14.7,67.5,0.0,0,0.0,,0.0,0.0,27.7,15.9,173.1,1017.4,53.8,16.0,65.5,5.6,6,,2021-09-04T06:39:56,2021-09-04T19:33:31,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,72403093738,F0198,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2021-09-05,25.1,20.4,22.7,25.1,20.4,22.7,18.1,74.9,0.0,0,0.0,,0.0,0.0,24.5,16.1,186.5,1011.4,85.7,16.0,24.3,2.0,1,,2021-09-05T06:40:49,2021-09-05T19:31:57,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2021-09-06,29.9,21.6,25.2,28.9,21.6,25.0,15.8,59.5,0.655,100,16.67,rain,0.0,0.0,37.1,25.0,289.0,1012.0,59.5,15.9,73.9,6.5,8,,2021-09-06T06:41:43,2021-09-06T19:30:23,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2021-09-07,29.9,18.5,23.8,29.3,18.5,23.8,16.1,64.3,0.0,0,0.0,,0.0,0.0,31.7,24.4,184.8,1015.0,32.1,16.0,60.9,5.3,6,,2021-09-07T06:42:36,2021-09-07T19:28:49,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2021-09-08,30.5,19.8,24.6,33.7,19.8,25.4,19.5,73.8,0.0,0,0.0,,0.0,0.0,38.9,23.7,184.8,1010.7,48.9,15.9,64.4,5.6,7,,2021-09-08T06:43:30,2021-09-08T19:27:14,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2021-09-09,25.9,20.5,22.7,25.9,20.5,22.7,17.2,72.5,6.208,100,25.0,rain,0.0,0.0,37.1,22.8,332.3,1009.5,87.5,15.3,27.1,2.2,1,,2021-09-09T06:44:23,2021-09-09T19:25:39,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,D6279,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2021-09-10,24.9,17.1,21.0,24.9,17.1,21.0,11.2,54.3,0.0,0,0.0,,0.0,0.0,49.0,27.1,316.0,1015.9,30.0,16.0,66.9,5.6,7,,2021-09-10T06:45:16,2021-09-10T19:24:04,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2021-09-11,26.1,15.7,21.0,26.1,15.7,21.0,13.7,64.6,0.0,0,0.0,,0.0,0.0,38.9,19.8,181.3,1022.1,44.9,16.0,49.1,4.2,3,,2021-09-11T06:46:10,2021-09-11T19:22:29,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2021-09-12,29.3,18.1,23.4,30.1,18.1,23.6,17.0,68.4,0.0,0,0.0,,0.0,0.0,40.7,28.6,192.4,1020.6,21.3,16.0,56.3,4.8,5,,2021-09-12T06:47:03,2021-09-12T19:20:53,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2021-09-13,31.6,21.4,26.5,33.3,21.4,27.0,19.2,66.4,0.0,0,0.0,,0.0,0.0,31.7,20.4,253.7,1018.9,52.6,15.5,59.0,5.0,5,,2021-09-13T06:47:57,2021-09-13T19:19:17,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2021-09-14,31.6,22.5,26.6,34.2,22.5,27.8,21.1,73.0,0.0,0,0.0,,0.0,0.0,27.0,16.1,169.7,1017.0,70.3,14.3,55.3,4.7,4,,2021-09-14T06:48:50,2021-09-14T19:17:41,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,F0198,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2021-09-15,32.1,22.7,26.6,32.8,22.7,27.3,20.0,68.6,0.0,0,0.0,,0.0,0.0,42.5,28.5,189.6,1014.8,70.8,15.9,62.4,5.3,5,,2021-09-15T06:49:44,2021-09-15T19:16:05,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2021-09-16,28.2,22.6,24.3,30.5,22.6,24.5,19.8,76.9,19.421,100,29.17,rain,0.0,0.0,47.9,15.8,23.1,1019.5,92.5,15.3,30.9,2.6,2,,2021-09-16T06:50:38,2021-09-16T19:14:28,0.34,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,D6279,F0198,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2021-09-17,27.0,22.7,24.2,28.9,22.7,24.4,21.0,82.8,0.358,100,12.5,rain,0.0,0.0,28.1,17.3,43.6,1021.3,87.5,15.0,28.4,2.4,1,,2021-09-17T06:51:31,2021-09-17T19:12:52,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2021-09-18,29.4,21.4,24.4,31.9,21.4,25.0,20.8,81.4,0.0,0,0.0,,0.0,0.0,24.1,12.6,131.4,1019.0,59.6,14.7,58.6,5.0,5,,2021-09-18T06:52:25,2021-09-18T19:11:15,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KIAD,KDCA,72405013743,72403793728,72403093738,F0198,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2021-09-19,28.2,21.6,24.3,28.8,21.6,24.5,17.3,66.2,0.0,0,0.0,,0.0,0.0,24.5,19.4,25.5,1021.0,29.0,15.8,63.1,5.5,6,,2021-09-19T06:53:19,2021-09-19T19:09:39,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2021-09-20,26.6,17.5,22.0,26.6,17.5,22.0,15.1,66.5,0.0,0,0.0,,0.0,0.0,30.2,19.9,102.6,1025.1,65.0,16.0,57.8,4.8,6,,2021-09-20T06:54:13,2021-09-20T19:08:02,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2021-09-21,27.1,18.2,22.7,28.0,18.2,22.8,17.2,71.9,0.0,0,0.0,,0.0,0.0,33.8,20.0,100.5,1024.3,79.6,15.9,27.0,2.4,1,,2021-09-21T06:55:07,2021-09-21T19:06:26,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2021-09-22,26.6,22.0,24.0,26.6,22.0,24.0,21.1,84.4,9.055,100,37.5,rain,0.0,0.0,66.6,32.5,146.9,1015.3,91.7,15.6,23.6,1.8,1,,2021-09-22T06:56:01,2021-09-22T19:04:49,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KIAD,KDCA,72405013743,72403093738,72403793728,D6279,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2021-09-23,24.3,16.3,21.2,24.3,16.3,21.2,15.9,72.9,30.834,100,37.5,rain,0.0,0.0,50.4,33.3,315.2,1011.2,89.6,13.6,45.5,3.9,4,,2021-09-23T06:56:56,2021-09-23T19:03:13,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,F0198,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2021-09-24,23.7,13.0,18.4,23.7,13.0,18.4,9.1,56.8,0.0,0,0.0,,0.0,0.0,35.3,23.0,335.6,1018.5,21.1,16.0,76.1,6.5,6,,2021-09-24T06:57:50,2021-09-24T19:01:37,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2021-09-25,24.2,13.6,18.9,24.2,13.6,18.9,11.2,63.8,0.0,0,0.0,,0.0,0.0,18.0,17.2,224.5,1016.9,44.9,16.0,53.3,4.5,3,,2021-09-25T06:58:45,2021-09-25T19:00:01,0.65,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KGAI,KDAA,KADW,AS365,72033493764,74594013705"
"Washington,DC,USA",2021-09-26,24.8,15.4,20.0,24.8,15.4,20.0,8.8,50.9,0.0,0,0.0,,0.0,0.0,41.3,28.8,296.0,1016.4,30.5,16.0,59.4,5.1,5,,2021-09-26T06:59:39,2021-09-26T18:58:25,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2021-09-27,26.1,14.1,20.0,26.1,14.1,20.0,11.6,60.6,0.0,0,0.0,,0.0,0.0,35.3,25.1,192.4,1016.5,23.4,16.0,80.0,6.8,7,,2021-09-27T07:00:34,2021-09-27T18:56:49,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2021-09-28,27.6,17.0,22.5,28.0,17.0,22.5,15.1,63.9,0.0,0,0.0,,0.0,0.0,45.0,19.5,246.4,1012.5,53.6,16.0,29.3,2.7,1,,2021-09-28T07:01:30,2021-09-28T18:55:14,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2021-09-29,22.7,16.0,19.3,22.7,16.0,19.3,9.5,55.1,0.0,0,0.0,,0.0,0.0,31.7,24.2,356.9,1016.8,46.7,16.0,71.0,6.1,7,,2021-09-29T07:02:25,2021-09-29T18:53:38,0.78,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2021-09-30,23.7,13.0,18.2,23.7,13.0,18.2,9.5,59.2,0.0,0,0.0,,0.0,0.0,29.5,21.0,334.1,1020.4,24.7,16.0,66.0,5.7,6,,2021-09-30T07:03:21,2021-09-30T18:52:03,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2021-10-01,22.7,12.6,17.6,22.7,12.6,17.6,9.6,61.4,0.0,0,0.0,,0.0,0.0,18.4,13.8,22.4,1024.6,25.0,16.0,71.4,6.1,7,,2021-10-01T07:04:16,2021-10-01T18:50:29,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2021-10-02,25.7,13.5,19.1,25.7,13.5,19.1,14.4,75.5,0.0,0,0.0,,0.0,0.0,25.6,17.3,186.7,1021.7,53.1,16.0,59.4,5.1,4,,2021-10-02T07:05:13,2021-10-02T18:48:55,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2021-10-03,27.9,17.0,21.9,28.7,17.0,22.1,17.7,78.3,0.0,0,0.0,,0.0,0.0,25.9,21.2,183.6,1015.6,65.6,14.1,65.5,5.6,6,,2021-10-03T07:06:09,2021-10-03T18:47:21,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2021-10-04,27.9,21.0,23.8,28.9,21.0,24.0,18.6,73.4,0.0,0,0.0,,0.0,0.0,34.6,17.6,182.9,1014.0,84.6,16.0,58.0,5.2,6,,2021-10-04T07:07:05,2021-10-04T18:45:47,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,72403093738,F0198,72406093721,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2021-10-05,28.2,20.3,22.9,29.5,20.3,23.1,19.1,80.2,0.022,100,4.17,rain,0.0,0.0,26.3,26.7,60.3,1020.7,76.2,15.0,58.9,5.1,5,,2021-10-05T07:08:02,2021-10-05T18:44:14,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2021-10-06,22.1,19.8,20.9,22.1,19.8,20.9,18.3,85.2,0.578,100,16.67,rain,0.0,0.0,26.6,16.0,69.5,1026.7,97.9,13.0,9.4,0.8,0,,2021-10-06T07:08:59,2021-10-06T18:42:42,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,D6279,F0198,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2021-10-07,25.9,18.2,21.1,25.9,18.2,21.1,16.2,74.6,0.0,0,0.0,,0.0,0.0,22.7,12.2,83.4,1025.2,85.6,16.0,48.5,4.1,6,,2021-10-07T07:09:57,2021-10-07T18:41:10,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2021-10-08,25.0,18.9,21.6,25.0,18.9,21.6,16.3,73.1,0.0,0,0.0,,0.0,0.0,19.8,12.6,130.2,1020.7,84.8,15.9,21.9,1.9,1,,2021-10-08T07:10:54,2021-10-08T18:39:39,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KIAD,KDCA,72405013743,72403793728,72403093738,F0198,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2021-10-09,22.8,18.2,20.5,22.8,18.2,20.5,15.9,75.0,0.0,0,0.0,,0.0,0.0,38.5,21.4,59.2,1020.2,92.1,16.0,24.8,2.2,1,,2021-10-09T07:11:52,2021-10-09T18:38:08,0.11,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2021-10-10,22.7,18.3,20.3,22.7,18.3,20.3,17.1,82.0,1.081,100,20.83,rain,0.0,0.0,40.0,25.9,32.5,1018.4,99.1,14.1,18.0,1.6,1,,2021-10-10T07:12:51,2021-10-10T18:36:38,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2021-10-11,20.5,18.2,19.5,20.5,18.2,19.5,15.7,78.8,0.036,100,4.17,rain,0.0,0.0,27.7,21.2,12.2,1018.0,98.9,15.7,12.0,1.0,1,,2021-10-11T07:13:49,2021-10-11T18:35:08,0.18,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2021-10-12,22.1,17.8,19.7,22.1,17.8,19.7,16.7,82.8,1.381,100,12.5,rain,0.0,0.0,22.0,14.1,30.5,1018.7,98.4,14.2,18.0,1.4,1,,2021-10-12T07:14:48,2021-10-12T18:33:39,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2021-10-13,23.2,18.7,20.6,23.2,18.7,20.6,17.6,83.1,0.036,100,4.17,rain,0.0,0.0,20.2,12.5,182.0,1017.3,92.4,14.9,23.7,1.8,1,,2021-10-13T07:15:47,2021-10-13T18:32:11,0.25,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,F0198,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2021-10-14,27.1,16.7,21.4,27.3,16.7,21.4,15.5,72.2,0.0,0,0.0,,0.0,0.0,31.7,14.7,332.4,1015.4,60.2,14.5,68.6,5.8,5,,2021-10-14T07:16:47,2021-10-14T18:30:43,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KGAI,KDAA,KADW,AS365,72033493764,74594013705"
"Washington,DC,USA",2021-10-15,26.7,17.9,21.4,27.7,17.9,21.5,17.0,76.5,0.011,100,4.17,rain,0.0,0.0,23.4,14.6,187.5,1013.6,66.5,16.0,68.6,5.9,6,,2021-10-15T07:17:47,2021-10-15T18:29:17,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2021-10-16,27.1,14.8,20.0,28.2,14.8,20.1,15.3,74.7,7.345,100,16.67,rain,0.0,0.0,53.1,29.3,223.8,1008.7,69.0,15.1,29.5,2.4,2,,2021-10-16T07:18:47,2021-10-16T18:27:51,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2021-10-17,18.2,11.4,14.5,18.2,11.4,14.5,4.5,52.8,0.0,0,0.0,,0.0,0.0,51.1,30.9,293.8,1014.5,47.4,16.0,35.5,3.1,3,,2021-10-17T07:19:48,2021-10-17T18:26:26,0.4,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2021-10-18,20.6,8.6,14.5,20.6,6.6,14.2,3.7,50.5,0.0,0,0.0,,0.0,0.0,51.5,33.2,292.1,1016.1,22.0,16.0,84.8,7.4,7,,2021-10-18T07:20:49,2021-10-18T18:25:02,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2021-10-19,23.2,8.5,15.7,23.2,7.1,15.6,5.4,52.7,0.0,0,0.0,,0.0,0.0,38.9,21.2,263.3,1020.0,0.0,16.0,81.9,7.1,7,,2021-10-19T07:21:50,2021-10-19T18:23:39,0.47,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2021-10-20,24.9,12.2,18.3,24.9,12.2,18.3,8.6,55.9,0.0,0,0.0,,0.0,0.0,31.7,20.6,246.3,1020.2,20.0,16.0,81.6,7.2,7,,2021-10-20T07:22:51,2021-10-20T18:22:16,0.5,Clear,Clearing in the afternoon.,clear-day,"KDCA,72405013743,72403793728,F0198,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2021-10-21,23.3,11.3,17.6,23.3,11.3,17.6,11.4,68.8,0.0,0,0.0,,0.0,0.0,37.8,18.7,187.3,1015.9,27.7,16.0,78.2,6.7,7,,2021-10-21T07:23:53,2021-10-21T18:20:55,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2021-10-22,21.0,14.7,18.6,21.0,14.7,18.6,9.5,56.3,0.0,0,0.0,,0.0,0.0,37.1,22.0,304.4,1013.4,64.7,16.0,62.3,5.3,6,,2021-10-22T07:24:56,2021-10-22T18:19:35,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2021-10-23,19.8,12.5,15.9,19.8,12.5,15.9,8.5,62.6,0.0,0,0.0,,0.0,0.0,37.1,17.8,312.2,1015.6,78.0,16.0,36.6,3.3,3,,2021-10-23T07:25:58,2021-10-23T18:18:15,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2021-10-24,21.1,12.6,16.2,21.1,12.6,16.2,9.6,65.5,0.0,0,0.0,,0.0,0.0,30.6,17.9,158.6,1019.9,80.4,15.9,66.1,5.8,4,,2021-10-24T07:27:01,2021-10-24T18:16:57,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2021-10-25,26.6,16.6,19.7,26.6,16.6,19.7,15.1,75.7,33.395,100,25.0,rain,0.0,0.0,73.8,23.1,186.9,1011.7,85.3,14.4,66.8,5.8,6,,2021-10-25T07:28:05,2021-10-25T18:15:40,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2021-10-26,18.8,12.1,15.6,18.8,12.1,15.6,9.3,67.9,7.822,100,12.5,rain,0.0,0.0,68.6,41.2,309.2,1002.2,85.3,15.6,69.3,6.0,5,,2021-10-26T07:29:08,2021-10-26T18:14:24,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2021-10-27,21.6,11.6,15.8,21.6,11.6,15.8,8.1,61.0,0.0,0,0.0,,0.0,0.0,54.4,34.5,325.7,1007.7,53.1,16.0,76.1,6.6,6,,2021-10-27T07:30:12,2021-10-27T18:13:10,0.73,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,F0198,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2021-10-28,19.8,10.9,15.1,19.8,10.9,15.1,9.7,70.8,0.0,0,0.0,,0.0,0.0,31.0,17.8,116.0,1012.6,60.5,16.0,44.8,3.9,3,,2021-10-28T07:31:17,2021-10-28T18:11:56,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2021-10-29,16.6,13.8,15.2,16.6,13.8,15.2,13.0,86.5,31.365,100,75.0,rain,0.0,0.0,59.4,34.5,76.0,1002.4,99.8,11.0,6.5,0.5,0,,2021-10-29T07:32:21,2021-10-29T18:10:44,0.8,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"C6294,KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2021-10-30,17.1,13.2,15.0,17.1,13.2,15.0,11.0,77.8,1.886,100,25.0,rain,0.0,0.0,34.6,23.1,192.3,1000.8,91.6,15.2,24.5,2.1,1,,2021-10-30T07:33:26,2021-10-30T18:09:33,0.83,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2021-10-31,19.9,11.1,14.7,19.9,11.1,14.7,9.3,72.1,0.0,0,0.0,,0.0,0.0,46.8,27.1,267.5,1006.2,69.8,15.7,46.8,4.1,3,,2021-10-31T07:34:31,2021-10-31T18:08:24,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2021-11-01,16.6,10.1,13.4,16.6,10.1,13.4,3.9,54.6,0.0,0,0.0,,0.0,0.0,38.9,26.7,285.5,1020.1,34.1,16.0,85.0,7.5,6,,2021-11-01T07:35:37,2021-11-01T18:07:16,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2021-11-02,10.9,7.6,9.3,10.9,6.4,8.5,5.3,76.3,2.682,100,29.17,rain,0.0,0.0,22.0,19.2,332.6,1024.5,87.9,15.8,13.0,1.1,1,,2021-11-02T07:36:42,2021-11-02T18:06:09,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2021-11-03,11.6,3.2,7.7,11.6,2.2,6.6,-0.3,59.9,0.0,0,0.0,,0.0,0.0,33.5,23.8,328.5,1026.8,37.7,15.9,78.2,6.7,6,,2021-11-03T07:37:48,2021-11-03T18:05:03,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2021-11-04,12.0,3.6,7.6,12.0,0.9,6.6,-0.5,58.6,0.0,0,0.0,,0.0,0.0,18.4,10.5,20.3,1027.0,83.2,16.0,46.0,3.9,3,,2021-11-04T07:38:54,2021-11-04T18:04:00,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
